city,lat,lon,name,rating,url,description
Strasbourg,48.58469688,7.736561,Le Grand Hotel,8.3,https://www.booking.com/hotel/fr/legrandhotel.en-gb.html,"Located opposite Strasbourg train station, the Grand Hotel is located a 10-minute walk from the city centre and Place Kléber<br>It offers a bar, terrace and free Wi-Fi access.<br><br>All of the rooms are set in modern decor and feature en suite facilities<br>Each features a flat-screen satellite TV, a telephone and free WiFi access<br>The rooms are serviced by a lift.<br><br>The buffet breakfast is served daily and is composed of sweet and savoury dishes<br>It can be sampled on the terrace when the weather is fine<br>Guests can order room service 24 hours a day<br>The lounge bar is ideal for relaxing after a day of sightseeing or business.<br><br>Located 15 km from the airport and 8 km from Germany’s borders, Le Grand Hotel is ideally located to visit the surrounding area<br>Guests may choose to visit the famous department store, Galeries Lafayette or Strasbourg Cathedral."
Colmar,48.07934802,7.3644799,James Boutique Hôtel Colmar centre,9.0,https://www.booking.com/hotel/fr/james-boutique-hotel.en-gb.html,"James Boutique Hôtel Colmar centre offers accommodation in Colmar, on the Alsation Wine Route<br>This Boutique Hotel offers a contemporary and modern decoration style<br>Guests can enjoy the on-site bar<br>Private parking is available on site.<br><br>Every room at this hotel is air conditioned and features a flat-screen TV<br>You will find a coffee machine and a kettle in the room<br>Each room is equipped with a private bathroom<br>James Boutique Hôtel Colmar centre features free WiFi throughout the property.<br><br>You will find a 24-hour front desk at the property.<br><br>The James Boutique Hôtel Colmar centre is located within a 5-minute walk of Colmar's Christmas markets<br>Strasbourg Airport is a 1-hour drive from the hotel."
Colmar,48.07790332,7.40279764,ibis Colmar Est - Hotel Restaurant en Alsace,7.4,https://www.booking.com/hotel/fr/ibis-colmar-horbourg-wihr.en-gb.html,"The ibis Colmar East is located 5 km from the Alsace Wine Trail and 10 km from Kaysersberg, Riquewihr and Eguisheim<br>Wi-Fi is free of charge in the entire property.<br><br>The 86 rooms are comfortable and all have en suite facilities with a bath tub<br>The hotel also features an Alsatian brasserie, WinStub, a terrace, a free car park and secure car spaces.<br><br>A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day<br>Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away<br>The property is a boutique hotel.<br><br>Ironing facilities and hairdryers are available upon request.<br><br>The property is a 5 minute drive from the old city centre of Colmar, wander through the Petite Venise area, visit the toy museum or admire the Isenheim Altarpiece at the Unterlinden Museum."
Strasbourg,48.58315586,7.7439934,Hotel Le 21ème,7.1,https://www.booking.com/hotel/fr/alpha-le-21eme.en-gb.html,"The Hotel Le 21Ème is located in central Strasbourg, a short walk from the Petite-France area and Place Kléber<br>All accommodation has lift access, a private bathroom, TV and free Wi-Fi.<br><br>The Hotel Le 21Ème is situated on Strasbourg’s Grande Île and guests can visit the Cathedral and the Musée des Beaux-Arts, a 10-minute walk away."
Strasbourg,48.57968064,7.74689153,Hôtel Patricia - Strasbourg Hyper Centre,7.8,https://www.booking.com/hotel/fr/patricia.en-gb.html,"Hôtel Patricia - Strasbourg Hyper Centre is located in the heart of Strasbourg’s picturesque centre, a short walk from the Cathedral, in the Petite France district<br>It offers affordable accommodation in an historic building.<br><br>Guest rooms at the Patricia are functional<br>Double, twin, triple and Quadruple rooms are available depending on your needs<br>Some have their own en suite bathroom<br>There is also a cheaper, budget option with shared facilities.<br><br>Guests can enjoy breakfast in the nearby Café, located 100 metres from the property.<br><br>The Hotel Patricia is in quiet surroundings, and is 100% non-smoking<br>It also offers Wi-Fi and a daily continental breakfast."
Strasbourg,48.59173665,7.71170497,Hôtel Restaurant Athena Spa,8.5,https://www.booking.com/hotel/fr/athena-spa.en-gb.html,"Hôtel Restaurant Athena Spa is located less than 3 km from the centre of Strasbourg and features a fitness centre that is open 24 hours a day<br>This design hotel has an à la carte restaurant, a bar and 24-hour reception<br>There is an sensory pool, open everyday available free of charge.<br><br>With free WiFi, the design and colorful rooms here provide a flat-screen TV with satellite channels, air conditioning and facilities for making tea and coffee<br>Featuring a shower, the private bathroom also comes with a hairdryer and free toiletries.<br><br>A buffet breakfast is prepared every morning and the bar is open every day from midday to midnight.<br><br>Guests can access the wellness area and the hotel's spa which has an sensory pool with hydromassage jets, a hammam, a Finnish sauna, a tropical sauna, a relaxation area and a multi-sensory shower.<br><br>A limited number of free outdoor, secure private parking spaces are available at this hotel and there is also an underground car park requiring an additional fee<br>Two charging stations for electric vehicles are available for an extra charge<br>It is 2.5 km from The 'Petite France' and 3 km from Strasbourg Cathedral<br>Strasbourg International Airport is 8 km away."
Strasbourg,48.58094495,7.7504307,"Hotel Rohan, Centre Cathédrale",8.4,https://www.booking.com/hotel/fr/hotel-de-rohan.en-gb.html,"Hôtel De Rohan is set in the historic centre of Strasbourg, just 150 metres from the Strasbourg Cathedral and the Rohan Palace<br>The hotel offers 2 furnished terraces and elegantly decorated, air-conditioned rooms with free Wi-Fi access.<br><br>The rooms are furnished in an elegant style, each with their own individual style<br>They come with satellite TV and modern en suite facilities.<br><br>Breakfast can be enjoyed on one of the two terraces on sunny mornings.<br><br>The Strasbourg Historical Museum is 90 metres from the hotel and the Sainte-Madeleine Church is a 7-minute walk away."
Strasbourg,48.58149369,7.75279775,Hotel Suisse,8.6,https://www.booking.com/hotel/fr/suisse-strasbourg.en-gb.html,"The Hotel Suisse has a central location just behind Strasbourg Cathedral<br>It offers family-run accommodation with free WiFi access and a summer terrace<br>The historic Petite France district is just a 10-minute walk away<br><br>Guest rooms at the Hotel Suisse are equipped with en suite facilities, a TV, telephone.<br>As our hotel is a 14th century building, our rooms do not dispose of air-conditioning, but we provide fans in every room.<br><br>The traditionally decorated rooms have a view of the cathedral’s steeple<br>All rooms are accessible by lift.<br><br>A buffet breakfast is served every morning<br>Guests can enjoy a drink in the hotel bar.<br><br>The property has a 24-hour front desk.<br><br>The Hotel Suisse is ideally situated for visiting the city on foot<br>It is near the River Ill and next to the famous Palais des Rohan Museum<br>""Bateliers parking is available at 300 meters from the property at 20€/24h<br><br>Please note that only some of our rooms can host pets."
Strasbourg,48.58279611,7.74312839,HANNONG Hotel & Wine Bar,8.6,https://www.booking.com/hotel/fr/tihannong.en-gb.html,"The Hannong Hotel is located in the heart of Strasbourg, just a 5-minute walk from the TGV train station, Petite France district and the Cathedral<br>It offers free Wi-Fi access.<br><br>Guest rooms at the Hannong are air conditioned and soundproofed<br>They are equipped with hardwood floors, European designed furniture, satellite TV and each have a private bathroom with a bath or shower.<br><br>A breakfast buffet is served every morning in the Hannong’s breakfast room<br>It includes hot drinks, handmade bread and French pastries, local products, jams and juices<br>Guests can enjoy a drink at the wine bar in the glass ceiling salon or on the large terrace.<br><br>Hotel Hannong is just 100 metres from the Tramway Central Station, Place de l'Homme de Fer<br>Strasbourg Train Station is a 9-minute walk from the property."
Strasbourg,48.5841699,7.73643762,Hôtel Vendôme,8.0,https://www.booking.com/hotel/fr/ha-tel-venda-me.en-gb.html,"Located in front of Strasbourg Train Station, this 3-star hotel features a 24-hour lounge bar and offers guest rooms with free Wi-Fi<br>The Petite-France district is a 10-minute walk away.<br><br>A flat-screen TV with Canal+ is provided in the air-conditioned guest rooms<br>Each modern room has wooden furnishings and a private bathroom with a hairdryer and toiletries.<br><br>A buffet breakfast is served every morning at the Hôtel Vendôme, and you can take breakfast in your room.<br><br>The Strasbourg Cathedral is 1.2 km from the hotel and the famous department store, Galeries Lafayette, is 750 metres away<br>Preferential rates are available for a nearby public car park."
Strasbourg,48.58249845,7.7372396,"ClapClap Hôtel, Food & Bar",8.0,https://www.booking.com/hotel/fr/clapclap-strasbourg.en-gb.html,"ClapClap Hotel is a hotel located 400 metres from Strasbourg TGV Train station and Tram Station<br>It is 600 metres from the city centre and offers a terrace and rooms with free WiFi access.<br><br>Rooms are comfortable, soundproofed and fully equipped with a flat-screen TV with satellite channels<br>The en suite includes a shower and a hairdryer<br>Rooms are serviced by an elevator.<br><br>Breakfast is served as a buffet every morning<br>You can also read the morning newspapers at ClapClap Hotel.<br><br>ClapClap Hotel is a 5-minute walk to the Petite France district with its tourist sites, pedestrian streets, shops and restaurants<br>The Strasbourg Museum of Modern and Contemporary Art is 6 minutes’ walk away.<br><br>We would like to limit the number of reservations for groups<br>Indeed, a different cancellation policy applies for more than 5 rooms booked."
Strasbourg,48.58341403,7.74176516,Hotel Kaijoo by HappyCulture,7.6,https://www.booking.com/hotel/fr/hotel-kaijoo-by-happyculture.en-gb.html,"Located in the Petite France district, Hotel Kaijoo by HappyCulture is 600 metres from Strasbourg SNCF Train Station<br>It offers guest rooms with satellite TV and an eclectic décor.<br><br>Each spacious guest room has a flat-screen TV<br>Some of the soundproofed guest rooms feature a balcony with views over the city<br>The private bathrooms include a hairdryer.<br>A Breakfast buffet is served every morning at the Kaijoo Hotel by HappyCulture<br>Guests can also enjoy drinks and snacks at the Kaijoo Kafé.<br><br>The 24-hour hotel includes a tour desk where you can get advice from the local staff<br>Guests can use the free Wi-Fi access in public areas of the Kaijoo Hotel by HappyCulture.<br><br>Guests staying at this hotel have access to the lounge area in all HappyCulture Collection hotels throughout the city where they can drop off their shopping bags, borrow an umbrella or charge their mobile phone<br>Public parking can be found 300 metres from the property<br>The Alt Winmarik tram stop is 180 metres away, providing direct access to the Botanic Gardens.<br><br>Please note that our parking is available only by reservation, each request will be processed by the reception and a confirmation email will be sent to you."
Strasbourg,48.58160548,7.75644153,Hotel Roses,8.1,https://www.booking.com/hotel/fr/hotelauxtroisroses.en-gb.html,"This hotel features 34 rooms decorated on specific-rose theme<br>They all include soundproofing and bright and spacious spaces.<br><br>Start the day with a generous and tasty Alsatian buffet breakfast before setting off for a day sightseeing.<br>Cheese and cured meat plates can also be ordered.<br><br>The Hotel Roses boasts a privileged location near the Ill River, Strasbourg Cathedral and Rohan Palace<br>Paid public parking is available nearby."
Strasbourg,48.58383633,7.73494899,Hôtel Tandem - Boutique Hôtel,9.0,https://www.booking.com/hotel/fr/ha-tel-nid-de-cigognes.en-gb.html,"Located opposite Strasbourg TGV Train Station, this eco-friendly Boutique Hotel is just 1.7 km from the city centre and a 5-minute walk from the picturesque Petite France district<br>The European Parliament is a 10-minute tram ride away and free WiFi is available throughout the property.<br><br>The air-conditioned rooms at Hôtel Tandem - Boutique Hôtel offer a TV, a desk and a private bathroom with a shower.<br><br>A buffet breakfast with home-made products only is served every morning at Hôtel Tandem - Boutique Hôtel and includes local organic produce with a selection hot and cold options<br>Guests can enjoy a drink from the bar or relax on the patio, which is an inside terrace.<br><br>Our wine selection is entirely bio-dynamic<br><br>Several working areas are available for business guests and there is also a lounge and library area.<br><br>Bike and tandem rental is available onsite and secure bike storage space is also available<br>Public parking is available nearby for a supplement."
Strasbourg,48.58501891,7.73882546,Best Western Plus Monopole Métropole,8.5,https://www.booking.com/hotel/fr/monopolemetropole.en-gb.html,"Best Western Monopole Métropole is located just 400 metres from Strasbourg Train Station, next to La Petite France district<br>It offers contemporary accommodation with a minibar and free Wi-Fi.<br><br>Rooms at Monopole Métropole are contemporary in style and decorated in neutral tones<br>Each is air-conditioned and offers an electric kettle and some rooms have a seating area.<br><br>A buffet breakfast with scrambled eggs and bacon is served every morning in the elegant, Alsatian-style breakfast room<br>The hotel also has a modern bar with paintings by local artists, where guests can relax in one of the armchairs.<br><br>The hotel is just a 10-minute walk from Place Kléber and Strasbourg Cathedral<br>The Métropole can be accessed from the A35, just a 4-minute drive away, and private underground parking is available on site."
Strasbourg,48.58403356,7.73525991,Hotel des Vosges BW Premier Collection,8.5,https://www.booking.com/hotel/fr/des-vosges.en-gb.html,Hotel des Vosges is located in Stasbourg near the train station and the city centre<br>It offers comfortable and affordable accommodation.<br><br>The hotel has a selection of well equipped and furnished guestrooms all serviced by a lift<br>Family rooms are available that can accommodate up to 3 people.<br><br>Breakfast is available daily and can be served to your room or enjoyed in the breakfast room.
Strasbourg,48.58031945,7.75127023,Hotel des Arts - Centre Cathédrale,7.9,https://www.booking.com/hotel/fr/citotel-des-arts.en-gb.html,"Hôtel Des Arts is located in the heart of the pedestrian area in the centre of historical Strasbourg<br>It offers comfortable accommodation with air conditioning and free Wi-Fi.<br><br>Rooms are equipped with TV, work desk and en suite facilities<br>Breakfast is served daily.<br><br>Hôtel Des Arts is housed in a charming building and is just behind the historical museum, directly on the small square of Marché aux Cochons de Lait."
Strasbourg,48.59304756,7.71466415,K Hotel,8.6,https://www.booking.com/hotel/fr/k-strasbourg.en-gb.html,"Set in Strasbourg, K Hotel features a fitness centre and views of the city<br>The property is located 3.9 km from St<br>Paul's Church, 4 km from The 'Petite France' and 4.3 km from Exposition Park, Strasbourg<br>All rooms include a flat-screen TV with satellite channels.<br><br>All units in the hotel are fitted with a kettle<br>With a private shower room, rooms at K HOTEL also boast free WiFi<br>The units at the accommodation have air conditioning and a desk.<br><br>K Hotel offers a terrace.<br><br>Speaking German and English, staff are always on hand to help at the 24-hour front desk.<br><br>Strasbourg Cathedral is 4.4 km from the hotel<br>Strasbourg International Airport is 11 km from the property<br>Espace Européen de l’Entreprise is less than a 10-minute drive."
Strasbourg,48.59108149,7.727094,Hôtel ORIGAMI,8.9,https://www.booking.com/hotel/fr/origami.en-gb.html,"Located in Strasbourg, in a building dating from 2018, Hôtel ORIGAMI offers a bar and guestrooms with free WiFi<br>The property is within a 30-minute walk of The 'Petite France' and 1.7 km of Strasbourg Christmas Market<br>Strasbourg Cathedral is 1.8 km away.<br><br>All rooms in the hotel are fitted with a flat-screen TV with satellite channels<br>Each room is complete with a private bathroom with free toiletries, while some rooms at Hôtel ORIGAMI also offer a balcony<br>Rooms provide guests with a desk and a kettle.<br><br>The hotel offers a buffet or American breakfast.<br><br>Strasburg History Museum is 1.9 km from Hôtel ORIGAMI<br>Strasbourg International Airport is 9 km away."
Strasbourg,48.58132734,7.76991427,Hotel Esplanade,7.2,https://www.booking.com/hotel/fr/esplanade.en-gb.html,"The Hotel Esplanade is located in the university area of Strasbourg<br> It offers on-site bicycle rental and comfortable and contemporary rooms in a warm atmosphere.<br><br>All of the rooms are non-smoking and they include an LCD TV and free WiFi access<br>Each room has a private bathroom with free toiletries, and hairdryers can be borrowed at the reception<br>A breakfast buffet is available every morning from 06:30 to 10:00 in the hotel’s breakfast lounge.<br><br>The Strasbourg tramway station just in front of the Hotel Esplanade will take you directly to the new high-speed train station, the European Parliament and the international Entzheim-Strasbourg Airport (tramway + shuttle service).<br><br>The Strasbourg Cathedral is a 20-minute walk away<br>Free public parking is available nearby the hotel from 19:00 to 09:00."
Strasbourg,48.58794244,7.74613515,Hôtel Couvent du Franciscain Centre ville,7.8,https://www.booking.com/hotel/fr/couventdufranciscain.en-gb.html,"A 10-minute walk from Strasbourg Cathedral and the historic city centre, this hotel offers bicycle rental and air-conditioned rooms with free Wi-Fi<br>It features a vaulted dining room with André Wenger’s fresco The Franciscans.<br><br>Each room at Hôtel Couvent du Franciscain Centre ville includes flat-screen TV with satellite channels<br>The rooms all have an en suite bathroom with a hairdryer.<br><br>Breakfast is served in the form of a buffet in a spacious and bright vaulted room<br>The hotel also has a bar, where you can relax and a seminar room that can accommodate up to 18 people.<br><br>The hotel is 1.3 km from both Strasbourg TGV Train Station and the A35 motorway<br>Buses and tramways, as well as 2 public car parks are available within 5 minutes’ walking distance."
Strasbourg,48.57977292,7.74951205,Hotel des Tonneliers,7.6,https://www.booking.com/hotel/fr/la-cruche-d-or.en-gb.html,"The Hotel des Tonneliers - Restaurant La Cruche is in a very central location, 450 metres from Strasbourg Cathedral and 2 km from Strasbourg Train Station<br>It offers free WiFi throughout the property<br>In summer there is an outdoor terrace.<br><br>The rooms are equipped with a private bathroom fitted with a toilet and a bath or a shower<br>They also include a flat-screen TV and a Nespresso coffee machine.<br><br>La Cruche D’or is just a short walk from the picturesque Petite France district<br>It is also close to the famous Palais des Rohan museum."
Strasbourg,48.58387581,7.73722887,Hotel Victoria,7.9,https://www.booking.com/hotel/fr/hotelvictoria.en-gb.html,"The hotel welcomes you in a warm atmosphere<br>Enjoy a privileged location in the city centre, close the banks of the Ill river, a few minutes away from the railway station.<br><br>Hotel Victoria is well served by public transport (tramway, bus and shuttles to Francfort and Basel/Mulhouse)<br><br><br>The hotel boasts a tremendous location to discover the Petite France, the Cathedral as well as the museums."
Strasbourg,48.591522,7.754599,ibis budget Strasbourg Centre Republique,8.1,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.en-gb.html,"Boasting a shared lounge, ibis budget Strasbourg Centre Republique is set in Strasbourg in the Alsace region, 700 metres from St<br>Paul's Church and 1.4 km from Strasbourg Cathedral<br>With a garden, the 2-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom<br>The property is non-smoking and is located 1.3 km from Strasbourg Exhibition Centre.<br><br>All guest rooms in the hotel are fitted with a flat-screen TV.<br><br>Buffet and continental breakfast options are available every morning at ibis budget Strasbourg Centre Republique.<br><br>Non-stop assistance is available at the reception, where staff speak German, English, Spanish and French.<br><br>Popular points of interest near the accommodation include Jardin botanique de l'Université de Strasbourg, European Parliament and Strasbourg History Museum<br>The nearest airport is Strasbourg International Airport, 12 km from ibis budget Strasbourg Centre Republique."
Gorges-du-Verdon,43.65436638,6.16950452,La Bastide du Calalou; BW Signature Collection,8.6,https://www.booking.com/hotel/fr/bastide-du-calalou.en-gb.html,"Bastide Du Calalou is located a 30-minute drive from the Gorges du Verdon and a 20-minute drive from the Sainte-Croix Lake<br>It features a heated, outdoor swimming pool, a tennis court and elegant guestrooms that overlook the Aups Valley.<br><br>Rooms at Bastide Du Calalou are equipped with free WiFi and a flat-screen TV with satellite channels<br>Some rooms also have a DVD and video player.<br><br>A full breakfast buffet is served daily and Bastide’s restaurant serves regional cuisine, prepared with local produce<br>Guests can enjoy lunch and dinner in the restaurant or on the terrace.<br><br>Bastide Du Calalou is close to the village of Tourtour and the black truffle market, which is the third largest in France and open from December to April."
Gorges-du-Verdon,43.760622,5.888974,Lou Paradou,8.7,https://www.booking.com/hotel/fr/hotellouparadou.en-gb.html,"The Lou Paradou hotel is located in Greoux-les-Bains, by the Verdon River, next to the lavender fields in the heart of the Provence<br>It is set within a large park and offers a heated, seasonal and heated outdoor pool.<br><br>The Lou Paradou offers air-conditioned studios equipped with a kitchenette, free Wi-Fi access in the rooms and a private balcony or terrace<br>Some studios have a view of the park and air conditioning.<br><br>A breakfast serving jams and fruit syrups both homemade is offered<br>The hotel is just 400 metres from Greoux village pedestrian centre and there is free on-site parking.<br><br>Guests can visit the Verdon Gorge, the largest canyon in Europe, the Luberon villages and Haute-Provence hilltop villages<br>Local leisure activities around Gréoux include hiking, mountain-bike, white-water sports, gliding and rock climbing.<br><br>Marseille Provence Airport is situated 80 km from the Hotel and Aix-en-Provence TGV Train Station is 70 km away."
Strasbourg,48.60808508,7.80001536,Château de Pourtalès,8.9,https://www.booking.com/hotel/fr/chateau-de-pourtales.en-gb.html,"Château de Pourtalès is located in the north area of Strasbourg<br>It has witnessed years of European history, welcoming some of the most important musicians, philosophers and poets<br>It provides a spa area with Finnish sauna and relaxing facilities and which has direct access to the garden.<br><br>Château de Pourtalès offers rooms set in one of the property's 3 buildings, each with a different ambiance<br>The rooms in the Château and the Château Annexe are decorated in a traditional style and have authentic features<br>The rooms in the Park building are more modern and feature decor inspired by the environment.<br><br>A buffet breakfast is available every morning.<br><br>Guests can enjoy walking and relaxing in the gardens around the Château.<br><br>Free private parking is available onsite."
Gorges-du-Verdon,43.85067238,6.50822997,Les Canyons du Verdon,7.5,https://www.booking.com/hotel/fr/les-canyons-du-verdon.en-gb.html,"Located in Verdon Regional Park, Les Canyons du Verdon features an outdoor swimming pool with sunbeds, a garden and pétanque facilities<br>Castillon Lake is just 4.5 km away<br>Free WiFi is available throughout the property.<br><br>Decorated in fresh colours, all rooms feature a private entrance, while some include a balcony, pool views or garden view and a TV<br>They are complete with an en suite bathroom.<br><br>A breakfast buffet is offered at the hotel<br>Castellane village is conveniently located 250 metres away, allowing easy access to restaurants, bars and shops.<br><br>A conference room is available on request<br>It can accommodate up to 20 people.<br><br>Notre-Dame du Roc Chapel is only a 15-minute walk away and Saint-André-les-Alpes is a 20-minute drive from the hotel<br>Free Wi-Fi access is available in reception and free private parking is possible on site<br>Free storage for motorbikes is available on site."
Gorges-du-Verdon,43.77633074,6.2425231,Gabrielle hôtel,7.7,https://www.booking.com/hotel/fr/logis-altitude-823.en-gb.html,"Located in the heart of Verdon National Park, Gabrielle hôtel is situated in the village of Aiguines<br>It overlooks Sainte Croix Lake, where you can go canoeing or rent pedal boats.<br><br>All rooms have an en-suite bathroom with a hairdryer, TV and electric blinds.<br><br>A continental breakfast is served every morning.<br><br>Gabrielle hôtel is surrounded by many hiking trails and guests can enjoy cycling, windsurfing or visit the vineyards of Provence."
Gorges-du-Verdon,43.77239232,6.20848164,Auberge des Salles,8.6,https://www.booking.com/hotel/fr/auberge-des-salles.en-gb.html,"Situated in Les Salles-sur-Verdon, Auberge des Salles features a terrace with panoramic views of Lake de Sainte-Croix and the surrounding Verdon Natural Park<br>Hiking, fishing, and swimming are within 10 minutes' walk of the property.<br><br>Rooms have a flat-screen TV with cable channels and private bathrooms with either a bath or shower and a toilet<br>Some rooms have balconies with lake views and other rooms overlook the village and surrounding hills<br>A kettle is available upon request subject to availability.<br><br>The restaurant has a panoramic terrace on the lake of Sainte-Croix serving dinner everyday.<br><br>A buffet breakfast with hot drinks, orange juice, croissants, fresh bread with jams, honey and butter is served daily for a supplement<br>There is a bar on site.<br><br>The entrance to the Verdon Gorge is 6 km away and the village of Moustiers-Sainte-Marie is a 20-minute drive away<br>Les Arcs-Draguignan Train Station is 55 km away and the Hyeres Airport is 115 km away<br>Free private parking and free WiFi are available at the property."
Gorges-du-Verdon,43.83838463,6.21520936,La Ferme Rose-Hôtel de Charme,9.0,https://www.booking.com/hotel/fr/la-ferme-rose.en-gb.html,"Located 1 km from Moustiers-Sainte-Marie, this hotel has a large collection of objects from the 1950's and paintings by Maurice Vagh-Weinmann<br>It also offers a seasonal outdoor pool and a furnished terrace.<br><br>Each air-conditioned and soundproofed room is individually decorated and has free Wi-Fi access, a TV and a private bathroom<br>Some rooms have a balcony and views over the valley or the garden.<br><br>A continental breakfast is served daily<br>Guests can enjoy a drink at the hotel’s bar or on 1 of the 2 terraces with views of the garden.<br><br>Activities in the nearby area include cycling, hiking and paragliding<br>Nautical activities and fishing is possible by Lac de Sainte-Croix, 5 km from the hotel<br>Les Gorges du Verdon is also 5 km away."
Gorges-du-Verdon,43.77559101,6.24333876,Le Vieux Château,7.1,https://www.booking.com/hotel/fr/du-vieux-chateau.en-gb.html,"Situated in an 18th-century building, Le Vieux Château features rooms with an LCD TV and free Wi-Fi, a bar and a terrace<br>Set in the centre of Aiguines, it opens on a Provençal-style square with bars and shops.<br><br>With views of the village, all of the rooms include a private bathroom with hairdryer, shower and free toiletries.<br><br>A continental breakfast is served every morning<br>You can also enjoy an ice cream at the bar or try one of the Provençal specialties proposed at the hotel’s restaurant.<br><br>You can go sailing on the Sainte Croix Lake, which is 8 km away, or visit the Museum of Prehistory in Quinson, a 40-minute drive away<br>Le Vieux Château is accessible via the A51 motorway."
Gorges-du-Verdon,43.75813877,5.89472026,"Villa Borghese, The Originals Relais",7.8,https://www.booking.com/hotel/fr/villa-borghese.en-gb.html,"Located in Gréoux-les-Bains, between the Gorges du Verdon and the Luberon, the Villa Borghese is situated in a park surrounded by 100-year old oak trees<br>It features a heated outdoor swimming pool with a terrace and a wellness centre.<br><br>The intimate rooms feature garden views, air conditioning and a TV with satellite channels<br>The en suite bathroom is equipped with a bath tub and free toiletries<br>Free Wi-Fi access is provided.<br><br>The on-site gastronomic restaurant, La Table de Pauline, serves breakfast each morning as well as Provençal cuisine which has been recommended in travel and restaurant guide books<br>For a relaxed midday meal guests can eat at the Côté Jardin.<br><br>A tennis court and sauna are also available on site<br>Villa Borghese is 14 km from the A51 motorway and 16 km from Manosque<br>The Aix-en-Provence TGV station is 70 km away<br>Free private parking is available on site."
Gorges-du-Verdon,43.8398124,6.22183442,Hôtel Le Colombier,9.2,https://www.booking.com/hotel/fr/le-colombier-moustiers-sainte-marie.en-gb.html,"Located 1 km from Moustiers-Sainte-Marie village centre, Le Colombier is just 5 km from Sainte-Croix Lake<br>This Provencal house features a swim spa, 2 hot tubs and tennis court<br>Free WiFi is provided.<br><br>Le Colombier offers air-conditioned rooms with panoramic views of the valley or Moustiers rocks<br>Decorated with Provencal-style furniture, they each have a flat-screen TV with satellite channels.<br><br>The Colombier provides free private parking and a garage for cars, bicycles and motorcycles<br>Local leisure activities nearby include rafting, paragliding and canyoning."
Gorges-du-Verdon,43.83962281,6.22201681,Hotel Les Restanques De Moustiers,9.0,https://www.booking.com/hotel/fr/les-restanques-de-moustiers.en-gb.html,"This Provencal-style hotel has a floral terrace and is only 500 metres from the village of Moustiers Sainte Marie<br>Surrounded by nature, Hotel Les Restanques De Moustiers offers panoramic views.<br><br>Guest rooms are decorated in warm colours with floor-to-ceiling windows allowing plenty of natural light<br>They are equipped with a flat-screen TV and feature a private bathroom.<br><br>Hotel Les Restanques De Moustiers serves a daily buffet breakfast which can be enjoyed on the terrace<br> In the evenings guests can relax with a drink at the bar.<br><br>The hotel is only 5 km from the Sainte-Croix Lake, where there are opportunities for canoeing, sailing and swimming<br>The Gorges du Verdon are 5 km away and free private parking is available on site."
Gorges-du-Verdon,43.77393376,6.61947986,Château et Golf De Taulane,8.5,https://www.booking.com/hotel/fr/chateau-et-golf-de-taulane.en-gb.html,"The Château de Taulane is a 4-star hotel located 20 km from the Verdon Gorge in stunning surroundings with a 18-hole golf course<br>It offers elegant rooms and excellent facilities and Grasse is 40 km away.<br><br>The rooms are located inside this 18th century château and also in the manor house<br>They are tastefully decorated in traditional Provençal style<br>Bathrobes, slippers and free toiletries are provided for guests' comfort.<br><br>The on-site restaurant  offers quality cuisine prepared by a top chef<br>There is also a bar and a range of premium hotel services available for guests.<br><br>Guests have free access to the swimming pool, sauna, spa and hot tub.<br><br>Castellane is a 20-minute drive away and Draguignan is 50 km away<br>Free parking is available."
Gorges-du-Verdon,43.84343777,6.22167349,Hôtel La Bonne Auberge,8.3,https://www.booking.com/hotel/fr/ha-tel-la-bonne-etape.en-gb.html,"Set in the Verdon Regional Park, this hotel features a swimming pool and a shaded terrace in the garden<br>Regional dishes are served in the hotel’s restaurant.<br><br>The soundproofed guest rooms have a flat-screen TV and they offer a view<br>Each room is individually decorated and the private bathrooms include free toiletries<br>A hairdryer is available upon request.<br><br>A buffet breakfast is prepared daily at the Hôtel La Bonne Auberge.<br><br>The Gorges du Verdon is located 5 km away and private parking is available in the on-site garage."
Gorges-du-Verdon,43.84593903,6.51284605,Ma Petite Auberge,8.1,https://www.booking.com/hotel/fr/ma-petite-auberge.en-gb.html,"Set in the Verdon Regional Nature Park, a 1-minute walk from the Verdon River and 5 km from Castillon Lake, Ma petite Auberge offers a traditional restaurant, a garden and a terrace<br> A public swimming pool is located 100 metres from the property.<br><br>The heated rooms offer a flat-screen TV<br>The en suite bathroom is fitted with a bath or a shower and includes free toiletries<br> Some offer a view of the terrace and the village’s place.<br><br>A continental breakfast is available every morning, and you can enjoy lunch and dinner in the park beside the 100-year-old Tilia Tree<br>Grocers can be found within 1 km.<br><br>It is 40 km from Dignes Train Station<br>Grasse is located 65 km from Ma Petite Auberge, while Cannes is 82 km away<br>A free, private car park is available on site."
